ENSEMBLID	Control	Control.1	Control.2	shEZH2_d4	shEZH2_d4.1	shEZH2_d4.2	shEZH2_d8	shEZH2_d8.1	shEZH2_d8.2
ENSG00000204839.4	0.4165917	0.1916038	0.3653977	0.5803014	0.4539104	0.6716221	0.561117	0.5540816	0.5352112
ENSG00000204842.10	4.861519	4.520042	4.504917	3.585006	3.408157	3.407055	3.642784	3.73757	3.741353
ENSG00000204843.8	38.56363	38.17276	43.44228	27.77349	29.51318	30.78083	43.08165	49.52202	35.99987
ENSG00000204851.5	0.2161674	0.2118304	0.43067	0.2721102	0.2595658	0.3200524	0.2473964	0.2252058	0.1428267
ENSG00000204852.11	1.348919	1.302235	1.38811	0.9283026	0.9140222	0.7999198	0.5448807	0.6767849	0.6311152
ENSG00000204856.7	4.53334	5.273847	4.192938	2.867112	2.847808	2.726847	2.929694	2.634226	2.285227
ENSG00000204859.7	2.34109	2.009588	2.245492	2.199199	2.257944	2.481102	3.040937	3.538065	2.721472
ENSG00000204860.4	0.0353587	0	0	0	0	0	0.009318023	0	0.008517499
ENSG00000204869.4	0	0	0	0	0	0.009461523	0	0	0
ENSG00000204876.4	0	0.06343621	0.05292696	0.1152757	0.08050752	0.09728281	0.1696203	0.1778009	0.1808894
ENSG00000204880.6	0	0	0	0.03147494	0.1055127	0	0.03087548	0	0.02822293
ENSG00000204882.3	0.6733906	0.7167664	0.6792351	1.567826	2.883944	1.884342	1.254034	1.587337	1.103041
ENSG00000204889.6	0	0	0	0	0	0	0.01611076	0	0
ENSG00000204894.4	0.3778469	0.4468729	0	0.8120534	0.9074092	0	0.7965874	1.670011	0.3640758
ENSG00000204899.5	8.357337	9.569183	8.095791	7.979246	7.246643	5.733502	2.85337	2.745821	3.363623
ENSG00000204904.3	0	0	0	0.07013897	0	0	0	0	0.06289217
ENSG00000204913.5	0	0	0	0.0410128	0.04582875	0	0	0.042172	0
ENSG00000204915.3	0	0	0	0	0	0	0	0.04010166	0
ENSG00000204920.6	0.5443371	0.6203678	0.5208489	0.9146236	0.8794157	0.7282701	0.5424955	0.6780168	0.9536327
ENSG00000204922.4	5.204456	5.484349	7.052572	3.017263	3.626988	4.188736	4.903099	5.672328	3.10178
ENSG00000204923.3	0.2640794	0.312322	0.1263422	0.3805157	0.4756451	0.3669972	0.5567395	0.5172732	0.7980623
ENSG00000204929.7	0.01850175	0.0218817	0.03651327	0.01988161	0.03332433	0.01917528	0.05850887	0.05110889	0.03565486
ENSG00000204930.5	0	0	0	0	0	0	0.01819154	0.01906889	0.008314341
ENSG00000204933.2	0	0	0	0.03444148	0.07697156	0	0	0	0
ENSG00000204934.6	0.3099929	0.4032855	0.394253	0.3109047	0.186114	0.2677315	0.3376601	0.3653625	0.2986948
ENSG00000204936.5	0.06125041	0.04346386	0.03223409	0.1579643	0.07354721	0.06348014	0.09039086	0.04060726	0.07082165
ENSG00000204941.9	37.2193	35.67914	31.04511	26.30928	26.71891	26.21841	46.11454	46.14575	45.84413
ENSG00000204946.5	2.101082	1.8735	2.221446	2.828596	2.733618	2.973881	3.034698	2.735604	2.819683
ENSG00000204947.4	0.664076	0.5235939	0.8372996	0.9415591	0.9524474	0.9367857	1.283355	1.27391	1.04868
ENSG00000204950.2	0	0	0.0202356	0	0.0369366	0	0	0.03398937	0.02963982
ENSG00000204954.5	1.438894	1.701754	1.401767	1.392766	1.675014	1.570961	2.246191	2.512299	1.58754
ENSG00000204956.4	0.1096268	0.09507933	0.153848	0.3219941	0.2281686	0.2423842	0.130967	0.2018872	0.1619679
ENSG00000204957.1	0.3711457	0.2560527	0.3662286	0.3323548	0.1299836	0.3365746	0.5216398	0.5809725	0.2831148
ENSG00000204959.3	0.3122885	0.1414486	0.4808032	0.2070593	0.223395	0.2065895	0.1821038	0.2496207	0.1984704
ENSG00000204960.5	0	0	0	0	0	0.01435023	0	0	0
ENSG00000204961.5	0	0	0	0	0.004269937	0	0	0	0.003426416
ENSG00000204962.4	0	0	0	0.006880513	0.00768846	0	0	0	0
ENSG00000204963.4	0.01298939	0.0384058	0.04272433	0.04885348	0.06238871	0.0269245	0.09584608	0.1004686	0.08135383
ENSG00000204967.6	0.03162193	0.01495948	0.01664159	0.1019409	0.1215054	0.1638654	0.1866655	0.1537392	0.1462532
ENSG00000204969.5	0	0.01995298	0	0.006043064	0.006752673	0.01165675	0.02371188	0	0.01625607
ENSG00000204970.5	0	0.01479439	0	0.0336053	0.03004113	0.03241141	0.006593054	0.01382205	0.01807991
ENSG00000204977.5	2.02438	2.145322	1.66671	3.63615	3.593138	2.961732	2.936923	2.627478	3.402396
ENSG00000204982.3	0.209915	0	0	0	0	0	0	0.463892	0
ENSG00000204991.6	0.4733155	0.3076278	0.4544219	1.356307	1.249323	1.741217	2.108085	2.129657	1.585955
ENSG00000204993.3	0	0	0	0.03897857	0.04355564	0.01879689	0	0	0
ENSG00000205002.3	0.09869137	0.1000462	0.07419722	0.060601	0.03385855	0.02922402	0.01486171	0.04673539	0.01358492
ENSG00000205015.1	0	0	0.03374127	0	0	0	0	0	0.02471102
ENSG00000205021.9	0	0	0	0	0	0	0.02440193	0	0
ENSG00000205037.2	0.01880875	0	0	0.01010575	0	0	0	0	0.0453081
ENSG00000205038.7	0	0	0.0032591	0	0	0.00513464	0	0	0.00238686
ENSG00000205041.1	0.4652014	0.1650556	0.09180764	0.3749221	0.1955088	0.5062432	0.4903753	0.3084152	0.4034218
ENSG00000205045.4	0.007089061	0.008384106	0	0.01523552	0	0	0.02989071	0.02349922	0.02732276
ENSG00000205047.3	0.44113	0.3420143	0.3869206	0.2264807	0.211877	0.2793931	0.2531674	0.2924566	0.2550314
ENSG00000205054.2	0	0	0.01083578	0	0	0	0	0.009100328	0.007935776
ENSG00000205060.6	8.71562	8.667159	6.973265	3.850086	3.417623	3.44559	3.4843	2.954644	4.083753
ENSG00000205076.4	0	0.05058938	0	0	0	0	0	0	0.04121612
ENSG00000205078.5	0.710741	1.163881	1.042996	2.261869	2.002281	2.974789	1.90182	2.416415	1.501373
ENSG00000205084.6	1.132352	1.286488	1.255186	1.006018	1.34898	1.330666	1.701155	1.704384	1.039535
ENSG00000205085.4	0.1051197	0.07770201	0.103727	0.1553193	0.1577798	0.2315112	0.2077653	0.1306713	0.1772548
ENSG00000205086.5	0.008438269	0	0	0	0	0.008745452	0	0	0.008130724
ENSG00000205089.3	0	0	0	0	0	0	0.01226358	0.01285503	0
ENSG00000205090.4	8.094567	8.664104	8.567411	11.22513	13.68354	14.52885	13.10874	15.68967	9.803902
ENSG00000205100.2	0.01526312	0	0	0.01640144	0	0	0.01608906	0.01686502	0.05882732
ENSG00000205105.5	0	0	0	0.09112819	0.101829	0.0878907	0.1787852	0.09370387	0.2451383
ENSG00000205106.2	0.2619894	0.1239401	0.2068147	0.1689171	0.3145872	0.2172214	0.2761667	0.2894858	0.1514645
ENSG00000205108.5	0	0.01903837	0	0.04324545	0	0.03336726	0	0.0177871	0
ENSG00000205111.4	0.03279289	0.03878357	0.02157229	0.01761929	0.01968824	0	0.06913488	0	0.0315977
ENSG00000205116.3	0.06911834	0	0	0.07427318	0	0	0	0	0.06659922
ENSG00000205129.4	0.0989272	0.4094981	0.2928497	0.4252207	0.4157584	0.5639067	0.2867715	0.4372393	0.7149124
ENSG00000205133.7	0.5816056	0.5203769	0.5056975	3.141212	2.65988	2.264349	1.284799	1.056175	2.319602
ENSG00000205138.2	11.60601	10.63249	13.33129	13.1501	14.15269	13.92939	16.32265	17.27598	10.11107
ENSG00000205143.2	0.241008	0	0.06341732	0.05179646	0	0	0	0.05326046	0.02322241
ENSG00000205147.3	0.01676836	0.01983164	0	0.01801894	0.04026964	0.06951513	0.03535151	0.05558469	0.01615721
ENSG00000205155.3	3.359896	4.967112	4.119112	5.196899	4.890229	5.302454	8.854284	8.915685	5.54289
ENSG00000205177.5	0.3053309	0.09027735	0.1506428	0.205064	0.1374862	0.2768902	0.08046338	0.168688	0.2574273
ENSG00000205181.5	1.064383	0.8690378	0.9525395	0.8999162	1.076954	1.019136	1.127676	1.074602	1.02559
ENSG00000205189.7	0.7323189	0.5826494	0.6481653	1.509485	1.191108	1.255763	0.8210714	0.5884926	1.719167
ENSG00000205208.4	4.704346	4.765845	4.114246	2.958661	2.463141	2.324415	1.326222	1.08797	1.590025
ENSG00000205209.3	0.06823992	0.05380409	0.02992704	0.07332924	0.01365666	0.05893674	0.09591019	0.02513395	0.0109588
ENSG00000205213.9	1.045933	0.8817633	0.875059	1.412128	1.152868	1.161835	1.068608	0.8534442	2.408413
ENSG00000205217.3	0	0	0	0	0.05031844	0.02171545	0.02208653	0	0
ENSG00000205220.7	2.275646	2.99523	2.82498	2.780615	2.754547	3.19537	4.91365	4.866735	3.218328
ENSG00000205221.8	0.0274983	0.02168116	0.0241191	0.04924852	0.05503155	0.02849933	0	0	0.008832026
ENSG00000205231.1	0	0	0	0.01034609	0	0	0	0	0
ENSG00000205236.6	0	0	0.01253598	0	0	0	0.02008766	0	0.009180952
ENSG00000205238.5	0.1969472	0.1358735	0.2159311	0.08818148	0.05912174	0.08504868	0.06920161	0.1269434	0.1739551
ENSG00000205240.3	0.03327419	0	0.04377781	0.03575578	0.03995441	0.06897098	0.03507479	0	0
ENSG00000205246.4	11.2494	12.99932	13.20502	7.957261	8.98459	8.383193	8.091285	9.10872	4.64901
ENSG00000205250.4	25.72777	26.61027	30.03962	10.89539	12.26598	12.52536	18.1734	20.06741	14.51729
ENSG00000205266.5	0	0	0.01417197	0	0	0	0	0	0
ENSG00000205267.4	0	0	0.05124962	0	0	0	0	0	0
ENSG00000205268.6	1.29155	1.213328	1.018346	2.126104	1.891811	1.765769	1.482135	1.234796	1.884368
ENSG00000205269.4	0.03632281	0.02386575	0.01061973	0.2732224	0.2180754	0.2216878	0.2042047	0.1560805	0.3344346
ENSG00000205271.2	0.004687927	0.01108866	0.01850328	0	0	0.004858584	0	0.005179936	0.009034138
ENSG00000205274.3	0.1634915	0.2900377	0	0	0	0.08472157	0	0	0
ENSG00000205275.2	0.09333395	0.1379805	0.0675381	0.1002948	0.03922518	0.03385607	0.08854615	0.0928166	0.06744919
ENSG00000205277.5	0.03573334	0.0375655	0.04962507	0.03626508	0.05005847	0.02468944	0.03975962	0.03948363	0.02295399
ENSG00000205281.6	0	0.04448956	0	0.02021151	0.09033941	0.01949346	0.03965313	0.02078277	0.03624648
ENSG00000205293.3	0.04837301	0.0572099	0.1060714	0.03465377	0.09680752	0	0	0.03563324	0.06214664
ENSG00000205300.3	0.04957176	0	0.06522	0	0	0	0.2090171	0.1095488	0.1432951
ENSG00000205302.2	5.196062	4.963503	4.217468	5.119716	4.674629	4.515297	2.468972	2.464385	4.660067
ENSG00000205309.9	0.6069444	0.9639328	1.117953	0.7453831	1.082783	0.8267373	0.9871022	1.20716	0.7519158
ENSG00000205318.3	0	0	0	0	0	0	0	0.03195175	0
ENSG00000205323.4	0.4706397	0.5684602	0.48746	0.5918234	0.5891747	0.581176	0.8549944	0.9183587	0.7429461
ENSG00000205334.2	0.01189029	0.0421873	0.03128736	0	0	0	0.01253372	0.0131382	0
ENSG00000205336.7	1.136402	0.9427358	1.242355	5.139393	5.433656	5.321154	3.115395	3.929615	2.898952
ENSG00000205339.5	15.18428	14.62745	13.51182	28.22516	24.38169	20.58707	13.98728	11.93384	31.3874
ENSG00000205352.6	10.38851	11.99477	11.89179	9.473023	10.5713	9.18514	13.54914	13.98209	9.919399
ENSG00000205356.5	6.411684	6.004486	7.599464	5.756955	6.195043	6.761332	11.2828	12.73576	9.063469
ENSG00000205358.3	0.04703489	0.166882	0.06188233	0.1010855	0.5082997	0.2924827	0.4958013	0.1559139	0.1812825
ENSG00000205361.4	0	0	0	0	0.2137875	0	0	0	0
ENSG00000205362.6	1.975109	2.53905	2.259643	1.753297	1.649835	1.95801	3.801895	2.751723	1.65489
ENSG00000205363.4	0	0	0.04059975	0.04974012	0.05558087	0.04797301	0.1138498	0.1875353	0.1932707
ENSG00000205364.3	1.588401	1.451625	1.994818	1.900826	3.597848	2.76865	2.092945	2.512995	1.147882
ENSG00000205403.8	0.01756066	0.02076869	0.03465602	0.283055	0.1792326	0.1364995	0.04627735	0.009701847	0.05922224
ENSG00000205413.3	0.6848889	0.8452236	0.8096723	2.117241	2.014258	1.856851	0.5336159	0.5154807	2.233232
ENSG00000205420.6	0	0	0.01528037	0	0	0	0	0	0
ENSG00000205423.7	3.304578	3.349942	2.580795	4.172027	4.368726	3.720124	4.144047	4.137055	4.862477
ENSG00000205424.1	0.1471706	0.1044336	0.07745111	0.2319483	0.2238416	0.5084272	0.2792423	0.4011207	0.2552522
ENSG00000205426.6	64.66295	75.97534	90.91986	22.16413	28.38652	22.6922	4.757225	5.843741	3.855919
ENSG00000205436.3	0.01954381	0.01155706	0.03856976	0.02100138	0.01173374	0.07089345	0.0103007	0.02159497	0
ENSG00000205444.2	0	0	0	0.07550084	0	0	0	0	0
ENSG00000205456.7	0.01164996	0	0	0.02503762	0	0.01207406	0.06140191	0.01287265	0
ENSG00000205464.7	0.1656531	0.1735247	0.1556747	0.2034372	0.3182562	0.1962097	0.1197376	0.07844521	0.1596157
ENSG00000205476.4	15.25818	14.53759	18.2395	7.345236	8.188501	8.690571	6.022291	6.70839	4.665525
ENSG00000205482.7	0.1427334	0.08440411	0	0.1150338	0.08569446	0.1479294	0.1128429	0	0.06876562
ENSG00000205485.9	1.585499	1.513045	1.467387	1.433496	1.746252	1.813205	2.558813	2.549318	2.433805
ENSG00000205488.4	0	0.008454606	0	0	0	0	0	0	0
ENSG00000205500.4	0	0	0	0.02851534	0	0	0	0.01466065	0
ENSG00000205502.3	0	0	0	0.02314275	0	0	0	0.02379687	0.06225488
ENSG00000205505.7	0	0	0	0	0.03530775	0	0	0	0
ENSG00000205509.3	0.01598037	0.0188997	0.02102487	0.03434437	0	0.01656211	0	0	0
ENSG00000205517.8	0.03120553	0.009226556	0.1026403	0.06706567	0.03747044	0.07276842	0.090459	0.05172093	0.05261935
ENSG00000205531.8	33.6003	34.57371	29.6751	23.74482	23.50633	22.10734	23.50654	24.62575	20.09286
ENSG00000205534.5	0.4030827	1.512665	0.3365513	0.224902	0.3909285	0.2892159	0.5066056	0.4453871	0.4332062
ENSG00000205537.2	0	0	0	0	0	0	0	0.029196	0
ENSG00000205542.6	733.9361	770.7574	777.0488	393.4149	416.2134	398.6829	477.0414	523.9599	323.5363
ENSG00000205544.3	3.655549	4.949101	5.125905	7.132747	6.699683	6.580241	8.365858	9.513395	4.959052
ENSG00000205549.4	0	0.08858713	0.09854829	0	0	0	0	0	0
ENSG00000205559.3	0.5295087	1.461228	2.322193	0.3793329	0.7064604	0.7317129	1.178343	1.560218	0.79366
ENSG00000205560.8	0.01515429	0.008961354	0.009969011	0.01628449	0.009098354	0.03141192	0.007987173	0.03348953	0.02920394
ENSG00000205562.1	0.155724	0.276258	0.3073217	0.271924	0.2804814	0.1613929	0.1025943	0.1290507	0.1500484
ENSG00000205571.8	0.7047922	0.716328	1.405398	0.4141788	0.3966977	0.2853317	0.2902075	0.316372	0.3819966
ENSG00000205572.5	0.2340645	0.1581851	0.4839234	0.191635	0.2007542	0.1963785	0.305476	0.3202087	0.1610955
ENSG00000205578.4	2.151505	2.155504	2.585031	1.624107	1.846845	1.584836	2.408505	2.220133	2.064524
ENSG00000205579.2	0.251898	0.2979152	0.3314142	0.1353422	0	0.3916019	0.1327646	0.1391676	0
ENSG00000205580.4	0	0	0	0	0	0.01465454	0	0	0
ENSG00000205581.6	42.78439	45.76812	40.10197	24.33773	24.3944	22.18822	14.86693	14.47921	17.1862
ENSG00000205583.9	1.457243	1.571791	1.656503	1.378013	1.24586	1.111575	1.081415	1.365436	0.8087799
ENSG00000205584.6	0	0	0	0.1561641	0	0	0.07659494	0.080289	0
ENSG00000205592.9	0	0	0	0	0	0	0.001364643	0	0.002494809
ENSG00000205593.7	0.3896248	0.5353439	0.5050786	0.9481938	0.6467297	1.128289	1.383123	1.620769	1.220129
ENSG00000205595.3	0.06194212	0.04883857	0.1358255	0.8209283	1.636312	3.702029	0.6311758	0.6844308	0.4376867
ENSG00000205596.4	0	0	0.1078094	0	0	0	0	0	0
ENSG00000205609.8	9.032904	10.45221	10.72869	4.754241	6.718763	5.225937	6.926958	6.817704	4.492899
ENSG00000205611.3	0	0	0	0.02196058	0	0.0105902	0.01077116	0	0
ENSG00000205629.7	11.23536	14.30645	14.52449	11.48436	13.52235	12.68574	16.16253	20.18625	11.68088
ENSG00000205639.5	1.417565	2.147769	1.875127	1.6962	2.419826	1.834476	1.122725	1.667942	1.137019
ENSG00000205642.5	0	0	0	0	0	0	0	0.03200618	0
ENSG00000205643.6	4.78292	4.733955	4.619138	4.42883	4.969253	5.062504	4.773565	5.584751	3.105085
ENSG00000205644.5	0	0	0.05142635	0	0	0	0	0	0
ENSG00000205659.6	3.068854	2.942821	2.509857	1.37653	1.383246	1.012434	1.165738	1.099764	1.269825
ENSG00000205663.5	0.03676349	0	0.03627642	0.01975265	0.01103606	0	0.05812935	0.02031095	0.04427948
ENSG00000205664.6	2.449695	2.660167	2.60769	2.225569	1.885236	2.596575	2.030594	2.054704	2.01708
ENSG00000205669.2	0	0	0	0	0	0	0.0303013	0	0
ENSG00000205670.6	2.534273	2.987664	2.790981	2.270849	2.158337	2.223739	2.52632	2.531856	1.895794
ENSG00000205683.7	4.119566	3.642391	3.446119	1.670692	1.539874	1.924369	1.283958	1.417005	1.245215
ENSG00000205693.3	0	0	0	0	0	0	0	0	0.03203013
ENSG00000205702.6	0	0.05688622	0.1687541	0.241204	0.05775589	0.1329342	0.1352058	0.2303057	0.2008339
ENSG00000205704.5	0.04471561	0.05288436	0.1176619	0.02402525	0	0	0	0.04940862	0
ENSG00000205707.6	0.9790924	1.0601	1.197446	2.207956	2.367874	1.872257	1.555381	1.401834	1.793804
ENSG00000205710.3	0.4390475	0.3894403	0.7351795	0.5361268	0.5990818	0.6411792	0.5890259	0.6835874	0.5191925
ENSG00000205716.4	0	0	0.1121326	0.18317	0.4093575	0.08833126	0.08984069	0	0
ENSG00000205726.9	3.937777	3.513703	3.172808	2.835564	2.641697	2.440881	2.008537	1.76951	2.442941
ENSG00000205730.5	10.06086	8.657472	8.392194	7.429133	5.610414	7.293477	8.210245	7.629344	7.905266
ENSG00000205740.1	0.03627331	0.0214499	0	0	0	0	0.05735429	0	0.03495127
ENSG00000205744.5	0.02190652	0.008636152	0	0.02354031	0.06137726	0.007567999	0.03078929	0.02420566	0.02110811
ENSG00000205746.5	1.009506	0.8882343	1.033026	0.9537814	1.077491	0.9754948	0.7094232	0.6735848	1.038501
ENSG00000205758.7	2.147066	2.057482	1.904948	1.484886	1.335333	1.437839	0.8066463	0.8333835	1.273116
ENSG00000205763.9	7.095507	7.998806	8.148905	4.998124	4.530714	4.795962	6.829083	6.476684	4.618909
ENSG00000205765.4	2.618211	2.331406	2.135873	2.02649	1.707499	1.416851	1.042197	0.8159737	2.005292
ENSG00000205771.2	0.2425922	0.174195	0.296373	0.1396525	0.1352444	0.1616293	0.0547971	0.1053064	0.108527
ENSG00000205790.1	0.09966005	0.06548121	0.07284422	0.04759675	0.03988936	0.01147645	0.0583628	0.01223551	0.06401853
ENSG00000205791.2	0.04422136	0.07844972	0.05818065	0.1900775	0.584093	0.2520714	0.5127578	0.3176062	0.3408772
ENSG00000205794.4	0.06324778	0	0	0.02265493	0	0.02185008	0.04444691	0.02329526	0
ENSG00000205795.4	0.2030579	0.1412665	0.1257209	0.2952144	0.4733061	0.396141	0.251819	0.409144	0.3337681
ENSG00000205808.4	1.838796	1.794136	1.375946	2.408168	2.235557	2.405989	2.277502	2.234959	2.812697
ENSG00000205809.5	0	0	0	0	0	0	0.02407417	0	0
ENSG00000205822.6	0	0	0	0	0	0	0.01973923	0	0
ENSG00000205832.7	0	0.03156047	0	0.09558568	0.03204296	0.0553139	0.03750608	0.03931494	0.04285485
ENSG00000205835.4	0.008939596	0	0	0	0	0	0	0	0.00861378
ENSG00000205837.3	0	0	0	0.0165951	0	0	0	0	0
ENSG00000205838.8	0.03175184	0	0	0.008529973	0.02859483	0.03290772	0.02510254	0.06139747	0.00764865
ENSG00000205853.6	0	0.08987387	0.09997971	0.06124425	0.09124785	0.03937896	0.08010376	0	0.05491645
ENSG00000205861.7	0.1045541	0.06182715	0.03438964	0.02808794	0	0.05418013	0.02755299	0	0.05037174
ENSG00000205863.5	0.08350209	0.09875644	0.05493054	0	0.02506655	0.02163546	0.02200518	0.02306645	0.02011468
ENSG00000205869.2	0	0	0	0.07758472	0	0.07482839	0.3044283	0.1196664	0.3826274
ENSG00000205871.4	0.9838279	1.112966	1.406947	1.746681	1.489521	1.374301	1.307606	2.126901	0.9067547
ENSG00000205879.4	0.01403476	0.01659866	0	0	0	0	0.01479424	0	0
ENSG00000205885.3	0.2008901	0.2375891	0.1762032	0.3597874	0.2881255	0.329655	0.2764658	0.2774674	0.3871367
ENSG00000205890.3	0	0.01313903	0	0.01193806	0.01333989	0.01151394	0	0	0.01070461
ENSG00000205898.3	0	0	0	0.1909882	0.07113835	0.122802	0.3122512	0	0.1141701
ENSG00000205899.3	0.03770091	0.0445882	0	0.04051264	0	0	0	0	0
ENSG00000205903.2	10.9037	10.39533	12.75448	10.46846	10.01682	12.80081	14.29441	14.35246	12.91036
ENSG00000205913.2	0.02322037	0.02746231	0.03055031	0.0187141	0.04879377	0.03008209	0.0673115	0.06414349	0.08949626
ENSG00000205918.5	0.484047	0.4634312	0.353803	0.3880463	0.3690322	0.4698161	0.4778445	0.8234974	0.9846333
ENSG00000205922.4	0	0	0	0	0	0	0	0	0.003939266
ENSG00000205929.5	0	0	0	0	0	0.01710052	0.008696369	0.01823156	0.02384776
ENSG00000205930.4	0.05824646	0.1148118	0.01277217	0.1564762	0.1049103	0.1509171	0.05116534	0.02145319	0.0935393
ENSG00000205937.7	15.37056	16.3836	17.1519	8.886507	10.02993	10.32438	11.34873	11.51952	8.483788
ENSG00000205940.7	0.3545393	0.384365	0.3887135	0.2857356	0.3192882	0.2449638	0.2802936	0.391749	0.1423407
ENSG00000205955.3	0	0	0	0	0	0	0	0.017142	0.02989673
ENSG00000205959.3	0	0.03576043	0.0397815	0.03249177	0.02420475	0	0	0	0
ENSG00000205978.5	7.391171	6.501705	7.525249	9.8947	9.42428	10.7837	8.39496	9.413888	7.49662
ENSG00000205981.2	3.394933	3.689879	3.830302	2.975567	3.006141	2.742087	2.938888	2.975843	2.065059
ENSG00000206026.3	0.008482471	0	0	0	0	0	0	0	0
ENSG00000206028.1	0	0	0	0	0.01562702	0	0	0	0
ENSG00000206043.6	0	0	0	0.007127444	0	0	0	0	0
ENSG00000206044.3	0.07243072	0.04283127	0.1429422	0.0778326	0.1739442	0.2252024	0.343576	0.08003249	0.1395818
ENSG00000206052.6	0.224607	0.1928023	0.2001831	0.615074	0.5219995	0.518131	0.1412931	0.1841336	0.3700099
ENSG00000206053.8	32.90074	35.06471	35.27289	8.882686	9.540357	9.121499	14.6378	15.45408	12.02641
ENSG00000206066.3	0	0	0	0	0	0.08120777	0	0.08657893	0
ENSG00000206077.6	0.008974987	0	0	0	0.01077683	0	0	0.009916932	0.01729576
ENSG00000206082.8	0	0.0279684	0.0311133	0	0	0.02450916	0.02492798	0	0.02278638
ENSG00000206113.3	0	0	0	0.009536118	0.0106559	0	0.009354497	0.0196113	0.01710168
ENSG00000206120.7	0	0	0.03842071	0	0.008766297	0.01513275	0	0	0.007034525
ENSG00000206127.6	0.07294343	0.01725378	0.0767755	0.376241	0.0350351	0.1058384	0.01537814	0.0483594	0.1686837
ENSG00000206129.3	0.02258799	0.02671442	0	0	0	0	0	0	0.02176474
ENSG00000206140.5	0.1661155	0.2151726	0.364255	0.1190029	0.3324423	0.434506	0.4002393	0.5593897	0.3429883
ENSG00000206149.6	0.5692779	0.4472469	0.4172895	0.5068658	0.458967	0.6869305	0.3986271	0.4178523	0.783614
ENSG00000206159.6	0	0	0	0	0.01891311	0	0	0	0
ENSG00000206168.1	0	0.1186388	0.2639582	0.1077947	0.2409051	0.1039651	0.2114834	0	0
ENSG00000206172.4	0.08145204	0	0.05358194	0.04376336	0.04890229	0	0	0.0450003	0.0392417
ENSG00000206176.5	0.8617562	0.7839875	1.002964	1.28219	1.273557	1.236638	1.467398	2.197383	1.469078
ENSG00000206190.7	15.17456	14.98507	16.77119	3.077804	3.274057	3.324843	2.196159	2.650741	2.01528
ENSG00000206228.4	0.2698907	0.1063983	0.1775433	0	0.1620373	0.1398578	0.1896637	0	0.0866847
ENSG00000206249.3	0	0	0	0	0.0506618	0	0	0	0.08130724
ENSG00000206262.4	0	0.008806341	0	0.008001402	0.01788194	0.02315142	0.1962253	0.1727787	0.2152408
ENSG00000206341.6	0.7034494	0.4159786	0.2922651	0.5172033	0.5779362	0.8825432	1.658654	3.313659	0.659974
ENSG00000206384.6	0	0	0.004596827	0.003754485	0.004195357	0.0144844	0.007365958	0	0.006733138
ENSG00000206417.4	0.467337	0.5174317	0.3924642	0.5556155	0.5969797	0.525571	0.3878123	0.3625682	0.2682663
ENSG00000206418.3	10.77944	10.89015	9.847718	9.746616	10.42767	9.343206	8.558391	9.108229	8.234871
ENSG00000206432.4	1.17318	1.308105	1.472018	0.958388	0.8598124	0.9011482	0.454904	0.4556503	0.4189027
ENSG00000206503.7	151.7983	142.6943	167.2749	174.0281	203.4739	227.4354	264.9462	286.182	185.066
ENSG00000206527.5	7.073244	5.945221	4.891317	3.373565	3.128705	2.502856	2.438442	1.895967	3.765949
ENSG00000206530.4	0.01957595	0.01984468	0.003679352	0.2704619	0.1679005	0.1304266	0.07074954	0.05562126	0.3637764
ENSG00000206532.2	0.3991927	0.5311328	0.2626026	0.1072411	0.1497924	0.02585779	0.05259932	0.1102722	0.09616087
ENSG00000206535.3	1.103804	1.233918	0.7758541	1.023642	0.8533439	0.767881	0.7172475	0.9523297	0.4370852
ENSG00000206538.3	3.687387	3.287261	3.100244	1.764922	1.573501	1.385528	0.9725056	0.6493045	2.293168
ENSG00000206549.8	0.03446577	0.01358735	0.01511518	0	0.04138521	0.03572044	0	0	0.01106987
ENSG00000206557.5	0	0	0	0	0	0	0.004127396	0	0.007545612
ENSG00000206559.3	0.140764	0.08323951	0.03086645	0.1764725	0.1549388	0.2188324	0.08655572	0.07776872	0.169542
ENSG00000206560.6	4.761957	4.251554	3.904316	6.974038	5.689011	5.154101	1.049071	0.7097844	2.400265
ENSG00000206561.8	0.03124854	0.04619637	0.07194727	0.04197382	0.05628313	0.0647722	0.04940928	0.05179222	0.05269187
ENSG00000206562.7	1.7146	2.041909	1.605723	2.059989	1.994489	2.017655	2.27178	2.355032	1.904514
ENSG00000206567.5	0.2148044	0.3493124	0.2826114	0.432796	0.5642201	0.4591621	0.4811602	0.5043658	0.3622072
ENSG00000206573.4	0.78257	0.7993228	0.8022879	0.8190916	0.7871354	0.7373258	0.5410176	0.4491961	1.111487
ENSG00000206579.7	0	0	0	0	0.002053995	0	0	0	0.00164823
ENSG00000206582.1	0	0	0.4612466	0	0	0	0	0	0
ENSG00000206588.1	0	0.2452351	0	0	0	0	0	0	0
ENSG00000206596.1	0	0.2452351	0	0	0	0	0.2185758	0	0
ENSG00000206601.1	0.3178152	0.3758744	0.4181395	1.024553	0	0	0	0	0.3062319
ENSG00000206603.1	0.2464219	0	0	0.5296001	0.2958943	0	0	0	0.2374407
ENSG00000206612.1	0	0.2979152	1.325657	0	0	0	1.062117	0	0.2427172
ENSG00000206621.1	0.3696329	0	0.9726287	0	0	0	0	0	0
ENSG00000206622.1	0	0	0	0	0	0	0	0.284661	0
ENSG00000206625.1	1.906891	1.879372	1.254418	15.70982	14.11996	13.17539	29.48118	22.47492	42.26001
